SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,AVAILABLE_FLAG
2024-25,1610612746,LAC,LA Clippers,0022400314,2024-12-01T00:00:00,LAC vs. DEN,W,48.0,23.0,11.0,15.0,40.0,21.0,12.0,16.0,66.0,0,0,0,0,39,138,468,339,541,500,256,385,681,1
2024-25,1610612738,BOS,Boston Celtics,0022400307,2024-12-01T00:00:00,BOS @ CLE,L,48.0,18.0,13.0,3.0,24.0,14.0,8.0,7.0,40.0,0,0,0,0,39,327,355,716,717,182,85,55,137,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0022400310,2024-12-01T00:00:00,OKC @ HOU,L,48.0,10.0,16.0,13.0,56.0,8.0,26.0,15.0,46.0,0,0,0,0,39,647,221,423,152,36,702,343,280,1
2024-25,1610612758,SAC,Sacramento Kings,0022400313,2024-12-01T00:00:00,SAC vs. SAS,L,48.0,25.0,18.0,24.0,52.0,7.0,7.0,4.0,28.0,0,0,0,0,39,96,147,71,240,23,59,8,10,1
2024-25,1610612743,DEN,Denver Nuggets,0022400314,2024-12-01T00:00:00,DEN @ LAC,L,48.0,21.0,12.0,16.0,66.0,23.0,11.0,15.0,40.0,0,0,0,0,39,187,407,291,27,560,207,343,137,1
2024-25,1610612761,TOR,Toronto Raptors,0022400309,2024-12-01T00:00:00,TOR vs. MIA,W,48.0,18.0,16.0,11.0,68.0,22.0,16.0,18.0,46.0,0,0,0,0,39,327,221,504,19,537,461,469,280,1
2024-25,1610612754,IND,Indiana Pacers,0022400306,2024-12-01T00:00:00,IND @ MEM,L,48.0,16.0,12.0,24.0,52.0,15.0,5.0,11.0,64.0,0,0,0,0,39,409,407,71,240,225,21,191,662,1
2024-25,1610612748,MIA,Miami Heat,0022400309,2024-12-01T00:00:00,MIA @ TOR,L,48.0,22.0,16.0,18.0,46.0,18.0,16.0,11.0,68.0,0,0,0,0,39,164,221,219,398,357,461,191,697,1
2024-25,1610612747,LAL,Los Angeles Lakers,0022400311,2024-12-01T00:00:00,LAL @ UTA,W,48.0,20.0,12.0,17.0,52.0,6.0,13.0,14.0,46.0,0,0,0,0,39,224,407,255,240,15,317,301,280,1
2024-25,1610612751,BKN,Brooklyn Nets,0022400305,2024-12-01T00:00:00,BKN vs. ORL,L,48.0,35.0,11.0,14.0,38.0,33.0,16.0,17.0,54.0,0,0,0,0,39,6,468,381,587,708,461,433,484,1
2024-25,1610612757,POR,Portland Trail Blazers,0022400312,2024-12-01T00:00:00,POR vs. DAL,L,48.0,21.0,9.0,17.0,52.0,33.0,3.0,28.0,54.0,0,0,0,0,39,187,555,255,240,708,7,689,484,1
2024-25,1610612745,HOU,Houston Rockets,0022400310,2024-12-01T00:00:00,HOU vs. OKC,W,48.0,8.0,26.0,15.0,46.0,10.0,16.0,13.0,56.0,0,0,0,0,39,676,15,339,398,64,461,263,529,1
2024-25,1610612763,MEM,Memphis Grizzlies,0022400306,2024-12-01T00:00:00,MEM vs. IND,W,48.0,15.0,5.0,11.0,64.0,16.0,12.0,24.0,52.0,0,0,0,0,39,456,691,504,43,268,256,636,435,1
2024-25,1610612762,UTA,Utah Jazz,0022400311,2024-12-01T00:00:00,UTA vs. LAL,L,48.0,6.0,13.0,14.0,46.0,20.0,12.0,17.0,52.0,0,0,0,0,39,701,355,381,398,450,256,433,435,1
2024-25,1610612759,SAS,San Antonio Spurs,0022400313,2024-12-01T00:00:00,SAS @ SAC,W,48.0,7.0,7.0,4.0,28.0,25.0,18.0,24.0,52.0,0,0,0,0,39,688,639,700,706,613,537,636,435,1
2024-25,1610612742,DAL,Dallas Mavericks,0022400312,2024-12-01T00:00:00,DAL @ POR,W,48.0,33.0,3.0,28.0,54.0,21.0,9.0,17.0,52.0,0,0,0,0,39,11,713,25,195,500,130,433,435,1
2024-25,1610612753,ORL,Orlando Magic,0022400305,2024-12-01T00:00:00,ORL @ BKN,W,48.0,33.0,16.0,17.0,54.0,35.0,11.0,14.0,38.0,0,0,0,0,39,11,221,255,195,715,207,301,98,1
2024-25,1610612752,NYK,New York Knicks,0022400308,2024-12-01T00:00:00,NYK vs. NOP,W,48.0,16.0,13.0,22.0,38.0,12.0,14.0,14.0,58.0,0,0,0,0,39,409,355,110,587,104,369,301,572,1
2024-25,1610612740,NOP,New Orleans Pelicans,0022400308,2024-12-01T00:00:00,NOP @ NYK,L,48.0,12.0,14.0,14.0,58.0,16.0,13.0,22.0,38.0,0,0,0,0,39,580,312,381,120,268,317,590,98,1
2024-25,1610612739,CLE,Cleveland Cavaliers,0022400307,2024-12-01T00:00:00,CLE vs. BOS,W,48.0,14.0,8.0,7.0,40.0,18.0,13.0,3.0,24.0,0,0,0,0,39,499,594,641,541,357,317,5,4,1
2024-25,1610612749,MIL,Milwaukee Bucks,0022400302,2024-11-30T00:00:00,MIL vs. WAS,W,48.0,10.0,8.0,11.0,50.0,15.0,13.0,12.0,64.0,0,0,0,0,39,647,594,504,289,225,317,220,662,1
2024-25,1610612742,DAL,Dallas Mavericks,0022400304,2024-11-30T00:00:00,DAL @ UTA,W,48.0,9.0,18.0,13.0,42.0,9.0,30.0,7.0,46.0,0,0,0,0,39,660,147,423,495,48,719,55,280,1
2024-25,1610612765,DET,Detroit Pistons,0022400301,2024-11-30T00:00:00,DET vs. PHI,L,48.0,14.0,21.0,12.0,44.0,19.0,18.0,16.0,58.0,0,0,0,0,39,499,64,461,444,397,537,385,572,1
2024-25,1610612756,PHX,Phoenix Suns,0022400303,2024-11-30T00:00:00,PHX vs. GSW,W,48.0,16.0,5.0,11.0,30.0,16.0,12.0,10.0,44.0,0,0,0,0,39,409,691,504,688,268,256,146,229,1
2024-25,1610612744,GSW,Golden State Warriors,0022400303,2024-11-30T00:00:00,GSW @ PHX,L,48.0,16.0,12.0,10.0,44.0,16.0,5.0,11.0,30.0,0,0,0,0,39,409,407,533,444,268,21,191,18,1
2024-25,1610612755,PHI,Philadelphia 76ers,0022400301,2024-11-30T00:00:00,PHI @ DET,W,48.0,19.0,18.0,16.0,58.0,14.0,21.0,12.0,44.0,0,0,0,0,39,274,147,291,120,182,638,220,229,1
2024-25,1610612762,UTA,Utah Jazz,0022400304,2024-11-30T00:00:00,UTA vs. DAL,L,48.0,9.0,30.0,7.0,46.0,9.0,18.0,13.0,42.0,0,0,0,0,39,660,2,641,398,48,537,263,183,1
2024-25,1610612766,CHA,Charlotte Hornets,0022400300,2024-11-30T00:00:00,CHA vs. ATL,L,48.0,12.0,18.0,10.0,26.0,21.0,11.0,13.0,56.0,0,0,0,0,39,580,147,533,714,500,207,263,529,1
2024-25,1610612764,WAS,Washington Wizards,0022400302,2024-11-30T00:00:00,WAS @ MIL,L,48.0,15.0,13.0,12.0,64.0,10.0,8.0,11.0,50.0,0,0,0,0,39,456,355,461,43,64,85,191,376,1
2024-25,1610612737,ATL,Atlanta Hawks,0022400300,2024-11-30T00:00:00,ATL @ CHA,W,48.0,21.0,11.0,13.0,56.0,12.0,18.0,10.0,26.0,0,0,0,0,39,187,468,423,152,104,537,146,7,1
2024-25,1610612737,ATL,Atlanta Hawks,0022400041,2024-11-29T00:00:00,ATL vs. CLE,W,48.0,22.0,15.0,10.0,52.0,21.0,10.0,14.0,50.0,0,0,0,0,39,164,263,533,240,500,169,301,376,1
2024-25,1610612763,MEM,Memphis Grizzlies,0022400042,2024-11-29T00:00:00,MEM vs. NOP,W,48.0,19.0,13.0,19.0,62.0,16.0,13.0,12.0,52.0,0,0,0,0,39,274,355,189,62,268,317,220,435,1
2024-25,1610612765,DET,Detroit Pistons,0022400045,2024-11-29T00:00:00,DET @ IND,W,48.0,27.0,12.0,13.0,52.0,21.0,14.0,16.0,44.0,0,0,0,0,39,70,407,423,240,500,369,385,229,1
2024-25,1610612752,NYK,New York Knicks,0022400040,2024-11-29T00:00:00,NYK @ CHA,W,48.0,21.0,19.0,9.0,44.0,31.0,18.0,7.0,28.0,0,0,0,0,39,187,103,578,444,691,537,55,10,1
2024-25,1610612761,TOR,Toronto Raptors,0022400046,2024-11-29T00:00:00,TOR @ MIA,L,48.0,14.0,11.0,8.0,62.0,27.0,12.0,14.0,36.0,0,0,0,0,39,499,468,607,62,643,256,301,75,1
2024-25,1610612751,BKN,Brooklyn Nets,0022400043,2024-11-29T00:00:00,BKN vs. ORL,L,48.0,19.0,6.0,14.0,42.0,34.0,11.0,8.0,48.0,0,0,0,0,39,274,665,381,495,713,207,83,326,1
2024-25,1610612748,MIA,Miami Heat,0022400046,2024-11-29T00:00:00,MIA vs. TOR,W,48.0,27.0,12.0,14.0,36.0,14.0,11.0,8.0,62.0,0,0,0,0,39,70,407,381,626,182,207,83,638,1
2024-25,1610612740,NOP,New Orleans Pelicans,0022400042,2024-11-29T00:00:00,NOP @ MEM,L,48.0,16.0,13.0,12.0,52.0,19.0,13.0,19.0,62.0,0,0,0,0,39,409,355,461,240,397,317,505,638,1
2024-25,1610612739,CLE,Cleveland Cavaliers,0022400041,2024-11-29T00:00:00,CLE @ ATL,L,48.0,21.0,10.0,14.0,50.0,22.0,15.0,10.0,52.0,0,0,0,0,39,187,517,381,289,537,412,146,435,1
2024-25,1610612766,CHA,Charlotte Hornets,0022400040,2024-11-29T00:00:00,CHA vs. NYK,L,48.0,31.0,18.0,7.0,28.0,21.0,19.0,9.0,44.0,0,0,0,0,39,24,147,641,706,500,577,117,229,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0022400044,2024-11-29T00:00:00,MIN vs. LAC,W,48.0,16.0,12.0,6.0,30.0,23.0,13.0,16.0,42.0,0,0,0,0,39,409,407,669,688,560,317,385,183,1
2024-25,1610612753,ORL,Orlando Magic,0022400043,2024-11-29T00:00:00,ORL @ BKN,W,48.0,34.0,11.0,8.0,48.0,19.0,6.0,14.0,42.0,0,0,0,0,39,9,468,607,348,397,33,301,183,1
2024-25,1610612746,LAC,LA Clippers,0022400044,2024-11-29T00:00:00,LAC @ MIN,L,48.0,23.0,13.0,16.0,42.0,16.0,12.0,6.0,30.0,0,0,0,0,39,138,355,291,495,268,256,34,18,1
2024-25,1610612747,LAL,Los Angeles Lakers,0022400048,2024-11-29T00:00:00,LAL vs. OKC,L,48.0,5.0,7.0,15.0,32.0,20.0,16.0,15.0,38.0,0,0,0,0,39,709,639,339,671,450,461,343,98,1
2024-25,1610612741,CHI,Chicago Bulls,0022400047,2024-11-29T00:00:00,CHI vs. BOS,L,48.0,17.0,10.0,17.0,52.0,4.0,13.0,16.0,50.0,0,0,0,0,39,367,517,255,240,3,317,385,376,1
2024-25,1610612738,BOS,Boston Celtics,0022400047,2024-11-29T00:00:00,BOS @ CHI,W,48.0,4.0,13.0,16.0,50.0,17.0,10.0,17.0,52.0,0,0,0,0,39,714,355,291,289,315,169,433,435,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0022400048,2024-11-29T00:00:00,OKC @ LAL,W,48.0,20.0,16.0,15.0,38.0,5.0,7.0,15.0,32.0,0,0,0,0,39,224,221,339,587,10,59,343,36,1
2024-25,1610612757,POR,Portland Trail Blazers,0022400049,2024-11-29T00:00:00,POR vs. SAC,W,48.0,24.0,19.0,8.0,64.0,14.0,12.0,14.0,34.0,0,0,0,0,39,111,103,607,43,182,256,301,53,1
2024-25,1610612758,SAC,Sacramento Kings,0022400049,2024-11-29T00:00:00,SAC @ POR,L,48.0,14.0,12.0,14.0,34.0,24.0,19.0,8.0,64.0,0,0,0,0,39,499,407,381,649,586,577,83,662,1
2024-25,1610612754,IND,Indiana Pacers,0022400045,2024-11-29T00:00:00,IND vs. DET,L,48.0,21.0,14.0,16.0,44.0,27.0,12.0,13.0,52.0,0,0,0,0,39,187,312,291,444,643,256,263,435,1
2024-25,1610612747,LAL,Los Angeles Lakers,0022400296,2024-11-27T00:00:00,LAL @ SAS,W,48.0,16.0,18.0,16.0,58.0,20.0,18.0,13.0,42.0,0,0,0,0,39,409,147,291,120,450,537,263,183,1
2024-25,1610612745,HOU,Houston Rockets,0022400290,2024-11-27T00:00:00,HOU @ PHI,W,53.0,15.0,16.0,26.0,50.0,17.0,21.0,20.0,58.0,0,0,0,0,1,456,221,47,289,315,638,535,572,1
2024-25,1610612742,DAL,Dallas Mavericks,0022400292,2024-11-27T00:00:00,DAL vs. NYK,W,48.0,11.0,11.0,18.0,54.0,19.0,15.0,16.0,58.0,0,0,0,0,39,620,468,219,195,397,412,385,572,1
2024-25,1610612754,IND,Indiana Pacers,0022400288,2024-11-27T00:00:00,IND vs. POR,W,48.0,17.0,22.0,15.0,54.0,12.0,19.0,4.0,42.0,0,0,0,0,39,367,48,339,195,104,577,8,183,1
2024-25,1610612766,CHA,Charlotte Hornets,0022400286,2024-11-27T00:00:00,CHA vs. MIA,L,48.0,23.0,27.0,8.0,30.0,13.0,9.0,12.0,34.0,0,0,0,0,39,138,9,607,688,144,130,220,53,1
2024-25,1610612751,BKN,Brooklyn Nets,0022400297,2024-11-27T00:00:00,BKN @ PHX,W,48.0,24.0,9.0,24.0,46.0,14.0,11.0,13.0,54.0,0,0,0,0,39,111,555,71,398,182,207,263,484,1
2024-25,1610612753,ORL,Orlando Magic,0022400289,2024-11-27T00:00:00,ORL vs. CHI,W,48.0,19.0,11.0,11.0,60.0,15.0,6.0,28.0,58.0,0,0,0,0,39,274,468,504,86,225,33,689,572,1
2024-25,1610612737,ATL,Atlanta Hawks,0022400287,2024-11-27T00:00:00,ATL @ CLE,W,48.0,13.0,17.0,28.0,50.0,28.0,14.0,22.0,52.0,0,0,0,0,39,542,187,25,289,654,369,590,435,1
2024-25,1610612741,CHI,Chicago Bulls,0022400289,2024-11-27T00:00:00,CHI @ ORL,L,48.0,15.0,6.0,28.0,58.0,19.0,11.0,11.0,60.0,0,0,0,0,39,456,665,25,120,397,207,191,604,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0022400299,2024-11-27T00:00:00,OKC @ GSW,W,48.0,16.0,9.0,6.0,40.0,11.0,18.0,15.0,38.0,0,0,0,0,39,409,555,669,541,77,537,343,98,1
2024-25,1610612755,PHI,Philadelphia 76ers,0022400290,2024-11-27T00:00:00,PHI vs. HOU,L,53.0,17.0,21.0,20.0,58.0,15.0,16.0,26.0,50.0,0,0,0,0,1,367,64,160,120,225,461,661,376,1
2024-25,1610612761,TOR,Toronto Raptors,0022400295,2024-11-27T00:00:00,TOR @ NOP,W,48.0,28.0,16.0,15.0,50.0,13.0,12.0,13.0,50.0,0,0,0,0,39,54,221,339,289,144,256,263,376,1
2024-25,1610612764,WAS,Washington Wizards,0022400291,2024-11-27T00:00:00,WAS vs. LAC,L,48.0,14.0,12.0,8.0,48.0,31.0,15.0,26.0,60.0,0,0,0,0,39,499,407,607,348,691,412,661,604,1
2024-25,1610612740,NOP,New Orleans Pelicans,0022400295,2024-11-27T00:00:00,NOP vs. TOR,L,48.0,13.0,12.0,13.0,50.0,28.0,16.0,15.0,50.0,0,0,0,0,39,542,407,423,289,654,461,343,376,1
2024-25,1610612765,DET,Detroit Pistons,0022400293,2024-11-27T00:00:00,DET @ MEM,L,48.0,24.0,13.0,20.0,48.0,24.0,15.0,17.0,60.0,0,0,0,0,39,111,355,160,348,586,412,433,604,1
2024-25,1610612748,MIA,Miami Heat,0022400286,2024-11-27T00:00:00,MIA @ CHA,W,48.0,13.0,9.0,12.0,34.0,23.0,27.0,8.0,30.0,0,0,0,0,39,542,555,461,649,560,709,83,18,1
2024-25,1610612739,CLE,Cleveland Cavaliers,0022400287,2024-11-27T00:00:00,CLE vs. ATL,L,48.0,28.0,14.0,22.0,52.0,13.0,17.0,28.0,50.0,0,0,0,0,39,54,312,110,240,144,503,689,376,1
2024-25,1610612743,DEN,Denver Nuggets,0022400298,2024-11-27T00:00:00,DEN @ UTA,W,48.0,28.0,15.0,33.0,64.0,6.0,20.0,9.0,38.0,0,0,0,0,39,54,263,7,43,15,621,117,98,1
2024-25,1610612759,SAS,San Antonio Spurs,0022400296,2024-11-27T00:00:00,SAS vs. LAL,L,48.0,20.0,18.0,13.0,42.0,16.0,18.0,16.0,58.0,0,0,0,0,39,224,147,423,495,268,537,385,572,1
2024-25,1610612763,MEM,Memphis Grizzlies,0022400293,2024-11-27T00:00:00,MEM vs. DET,W,48.0,24.0,15.0,17.0,60.0,24.0,13.0,20.0,48.0,0,0,0,0,39,111,263,255,86,586,317,535,326,1
2024-25,1610612746,LAC,LA Clippers,0022400291,2024-11-27T00:00:00,LAC @ WAS,W,48.0,31.0,15.0,26.0,60.0,14.0,12.0,8.0,48.0,0,0,0,0,39,24,263,47,86,182,256,83,326,1
2024-25,1610612762,UTA,Utah Jazz,0022400298,2024-11-27T00:00:00,UTA vs. DEN,L,48.0,6.0,20.0,9.0,38.0,28.0,15.0,33.0,64.0,0,0,0,0,39,701,86,578,587,654,412,715,662,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0022400294,2024-11-27T00:00:00,MIN vs. SAC,L,48.0,20.0,5.0,9.0,36.0,21.0,18.0,18.0,64.0,0,0,0,0,39,224,691,578,626,500,537,469,662,1
2024-25,1610612757,POR,Portland Trail Blazers,0022400288,2024-11-27T00:00:00,POR @ IND,L,48.0,12.0,19.0,4.0,42.0,17.0,22.0,15.0,54.0,0,0,0,0,39,580,103,700,495,315,660,343,484,1
2024-25,1610612752,NYK,New York Knicks,0022400292,2024-11-27T00:00:00,NYK @ DAL,L,48.0,19.0,15.0,16.0,58.0,11.0,11.0,18.0,54.0,0,0,0,0,39,274,263,291,120,77,207,469,484,1
2024-25,1610612758,SAC,Sacramento Kings,0022400294,2024-11-27T00:00:00,SAC @ MIN,W,48.0,21.0,18.0,18.0,64.0,20.0,5.0,9.0,36.0,0,0,0,0,39,187,147,219,43,450,21,117,75,1
2024-25,1610612756,PHX,Phoenix Suns,0022400297,2024-11-27T00:00:00,PHX vs. BKN,L,48.0,14.0,11.0,13.0,54.0,24.0,9.0,24.0,46.0,0,0,0,0,39,499,468,423,195,586,130,636,280,1
2024-25,1610612744,GSW,Golden State Warriors,0022400299,2024-11-27T00:00:00,GSW vs. OKC,L,48.0,11.0,18.0,15.0,38.0,16.0,9.0,6.0,40.0,0,0,0,0,39,620,147,339,587,268,130,34,137,1
2024-25,1610612759,SAS,San Antonio Spurs,0022400038,2024-11-26T00:00:00,SAS @ UTA,W,48.0,33.0,8.0,24.0,52.0,7.0,21.0,10.0,48.0,0,0,0,0,39,11,594,71,240,23,638,146,326,1
2024-25,1610612748,MIA,Miami Heat,0022400036,2024-11-26T00:00:00,MIA vs. MIL,L,48.0,17.0,9.0,13.0,46.0,16.0,5.0,9.0,18.0,0,0,0,0,39,367,555,423,398,268,21,117,1,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0022400037,2024-11-26T00:00:00,MIN vs. HOU,L,53.0,16.0,22.0,9.0,60.0,16.0,12.0,20.0,48.0,0,0,0,0,1,409,48,578,86,268,256,535,326,1
2024-25,1610612756,PHX,Phoenix Suns,0022400039,2024-11-26T00:00:00,PHX vs. LAL,W,48.0,19.0,14.0,19.0,54.0,4.0,6.0,5.0,50.0,0,0,0,0,39,274,312,189,195,3,33,24,376,1
2024-25,1610612745,HOU,Houston Rockets,0022400037,2024-11-26T00:00:00,HOU @ MIN,W,53.0,16.0,12.0,20.0,48.0,16.0,22.0,9.0,60.0,0,0,0,0,1,409,407,160,348,268,660,117,604,1
2024-25,1610612749,MIL,Milwaukee Bucks,0022400036,2024-11-26T00:00:00,MIL @ MIA,W,48.0,16.0,5.0,9.0,18.0,17.0,9.0,13.0,46.0,0,0,0,0,39,409,691,578,722,315,130,263,280,1
2024-25,1610612762,UTA,Utah Jazz,0022400038,2024-11-26T00:00:00,UTA vs. SAS,L,48.0,7.0,21.0,10.0,48.0,33.0,8.0,24.0,52.0,0,0,0,0,39,688,64,533,348,708,85,636,435,1
2024-25,1610612741,CHI,Chicago Bulls,0022400035,2024-11-26T00:00:00,CHI @ WAS,W,48.0,17.0,8.0,25.0,60.0,8.0,5.0,18.0,46.0,0,0,0,0,39,367,594,63,86,36,21,469,280,1
2024-25,1610612764,WAS,Washington Wizards,0022400035,2024-11-26T00:00:00,WAS vs. CHI,L,48.0,8.0,5.0,18.0,46.0,17.0,8.0,25.0,60.0,0,0,0,0,39,676,691,219,398,315,85,653,604,1
2024-25,1610612747,LAL,Los Angeles Lakers,0022400039,2024-11-26T00:00:00,LAL @ PHX,L,48.0,4.0,6.0,5.0,50.0,19.0,14.0,19.0,54.0,0,0,0,0,39,714,665,690,289,397,369,505,484,1
2024-25,1610612752,NYK,New York Knicks,0022400283,2024-11-25T00:00:00,NYK @ DEN,W,48.0,20.0,17.0,24.0,62.0,17.0,8.0,8.0,46.0,0,0,0,0,39,224,187,71,62,315,85,83,280,1
2024-25,1610612766,CHA,Charlotte Hornets,0022400277,2024-11-25T00:00:00,CHA vs. ORL,L,48.0,4.0,15.0,9.0,42.0,33.0,16.0,21.0,44.0,0,0,0,0,39,714,263,578,495,708,461,564,229,1
2024-25,1610612753,ORL,Orlando Magic,0022400277,2024-11-25T00:00:00,ORL @ CHA,W,48.0,33.0,16.0,21.0,44.0,4.0,15.0,9.0,42.0,0,0,0,0,39,11,221,134,444,3,412,117,183,1
2024-25,1610612738,BOS,Boston Celtics,0022400281,2024-11-25T00:00:00,BOS vs. LAC,W,48.0,6.0,11.0,15.0,46.0,13.0,11.0,6.0,58.0,0,0,0,0,39,701,468,339,398,144,207,34,572,1
2024-25,1610612744,GSW,Golden State Warriors,0022400284,2024-11-25T00:00:00,GSW vs. BKN,L,48.0,12.0,8.0,31.0,52.0,26.0,8.0,14.0,34.0,0,0,0,0,39,580,594,13,240,628,85,301,53,1
2024-25,1610612763,MEM,Memphis Grizzlies,0022400282,2024-11-25T00:00:00,MEM vs. POR,W,48.0,18.0,14.0,15.0,58.0,13.0,29.0,7.0,48.0,0,0,0,0,39,327,312,339,120,144,716,55,326,1
2024-25,1610612757,POR,Portland Trail Blazers,0022400282,2024-11-25T00:00:00,POR @ MEM,L,48.0,13.0,29.0,7.0,48.0,18.0,14.0,15.0,58.0,0,0,0,0,39,542,5,641,348,357,369,343,572,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0022400285,2024-11-25T00:00:00,OKC @ SAC,W,48.0,21.0,16.0,8.0,56.0,14.0,13.0,7.0,42.0,0,0,0,0,39,187,221,607,152,182,317,55,183,1
2024-25,1610612743,DEN,Denver Nuggets,0022400283,2024-11-25T00:00:00,DEN vs. NYK,L,48.0,17.0,8.0,8.0,46.0,20.0,17.0,24.0,62.0,0,0,0,0,39,367,594,607,398,450,503,636,638,1
2024-25,1610612740,NOP,New Orleans Pelicans,0022400279,2024-11-25T00:00:00,NOP @ IND,L,48.0,15.0,12.0,6.0,60.0,17.0,6.0,16.0,48.0,0,0,0,0,39,456,407,669,86,315,33,385,326,1
2024-25,1610612737,ATL,Atlanta Hawks,0022400280,2024-11-25T00:00:00,ATL vs. DAL,L,48.0,21.0,9.0,10.0,76.0,24.0,15.0,21.0,50.0,0,0,0,0,39,187,555,533,4,586,412,564,376,1
2024-25,1610612765,DET,Detroit Pistons,0022400278,2024-11-25T00:00:00,DET vs. TOR,W,48.0,8.0,13.0,17.0,38.0,21.0,25.0,6.0,46.0,0,0,0,0,39,676,355,255,587,500,694,34,280,1
2024-25,1610612761,TOR,Toronto Raptors,0022400278,2024-11-25T00:00:00,TOR @ DET,L,48.0,21.0,25.0,6.0,46.0,8.0,13.0,17.0,38.0,0,0,0,0,39,187,22,669,398,36,317,433,98,1
2024-25,1610612751,BKN,Brooklyn Nets,0022400284,2024-11-25T00:00:00,BKN @ GSW,W,48.0,26.0,8.0,14.0,34.0,12.0,8.0,31.0,52.0,0,0,0,0,39,81,594,381,649,104,85,708,435,1
2024-25,1610612746,LAC,LA Clippers,0022400281,2024-11-25T00:00:00,LAC @ BOS,L,48.0,13.0,11.0,6.0,58.0,6.0,11.0,15.0,46.0,0,0,0,0,39,542,468,669,120,15,207,343,280,1
2024-25,1610612742,DAL,Dallas Mavericks,0022400280,2024-11-25T00:00:00,DAL @ ATL,W,48.0,24.0,15.0,21.0,50.0,21.0,9.0,10.0,76.0,0,0,0,0,39,111,263,134,289,500,130,146,715,1
2024-25,1610612754,IND,Indiana Pacers,0022400279,2024-11-25T00:00:00,IND vs. NOP,W,48.0,17.0,6.0,16.0,48.0,15.0,12.0,6.0,60.0,0,0,0,0,39,367,665,291,348,225,256,34,604,1
2024-25,1610612758,SAC,Sacramento Kings,0022400285,2024-11-25T00:00:00,SAC vs. OKC,L,48.0,14.0,13.0,7.0,42.0,21.0,16.0,8.0,56.0,0,0,0,0,39,499,355,641,495,500,461,83,529,1
2024-25,1610612758,SAC,Sacramento Kings,0022400276,2024-11-24T00:00:00,SAC vs. BKN,L,48.0,18.0,17.0,11.0,46.0,24.0,10.0,7.0,30.0,0,0,0,0,39,327,187,504,398,586,169,55,18,1
2024-25,1610612754,IND,Indiana Pacers,0022400272,2024-11-24T00:00:00,IND vs. WAS,W,48.0,17.0,16.0,16.0,56.0,14.0,6.0,9.0,44.0,0,0,0,0,39,367,221,291,152,182,33,117,229,1
2024-25,1610612751,BKN,Brooklyn Nets,0022400276,2024-11-24T00:00:00,BKN @ SAC,W,48.0,24.0,10.0,7.0,30.0,18.0,17.0,11.0,46.0,0,0,0,0,39,111,517,641,688,357,503,191,280,1
2024-25,1610612738,BOS,Boston Celtics,0022400271,2024-11-24T00:00:00,BOS vs. MIN,W,48.0,13.0,15.0,15.0,30.0,7.0,16.0,11.0,44.0,0,0,0,0,39,542,263,339,688,23,461,191,229,1
2024-25,1610612748,MIA,Miami Heat,0022400273,2024-11-24T00:00:00,MIA vs. DAL,W,53.0,17.0,18.0,4.0,62.0,15.0,24.0,6.0,66.0,0,0,0,0,1,367,147,700,62,225,680,34,681,1
2024-25,1610612742,DAL,Dallas Mavericks,0022400273,2024-11-24T00:00:00,DAL @ MIA,L,53.0,15.0,24.0,6.0,66.0,17.0,18.0,4.0,62.0,0,0,0,0,1,456,30,669,27,315,537,8,638,1
2024-25,1610612746,LAC,LA Clippers,0022400274,2024-11-24T00:00:00,LAC @ PHI,W,48.0,24.0,19.0,17.0,64.0,18.0,12.0,18.0,50.0,0,0,0,0,39,111,103,255,43,357,256,469,376,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0022400271,2024-11-24T00:00:00,MIN @ BOS,L,48.0,7.0,16.0,11.0,44.0,13.0,15.0,15.0,30.0,0,0,0,0,39,688,221,504,444,144,412,343,18,1
2024-25,1610612761,TOR,Toronto Raptors,0022400275,2024-11-24T00:00:00,TOR @ CLE,L,48.0,16.0,11.0,24.0,42.0,15.0,11.0,22.0,64.0,0,0,0,0,39,409,468,71,495,225,207,590,662,1
2024-25,1610612764,WAS,Washington Wizards,0022400272,2024-11-24T00:00:00,WAS @ IND,L,48.0,14.0,6.0,9.0,44.0,17.0,16.0,16.0,56.0,0,0,0,0,39,499,665,578,444,315,461,385,529,1
2024-25,1610612739,CLE,Cleveland Cavaliers,0022400275,2024-11-24T00:00:00,CLE vs. TOR,W,48.0,15.0,11.0,22.0,64.0,16.0,11.0,24.0,42.0,0,0,0,0,39,456,468,110,43,268,207,636,183,1
