SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,USG_PCT,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,USG_PCT_RANK,PCT_FGM_RANK,PCT_FGA_RANK,PCT_FG3M_RANK,PCT_FG3A_RANK,PCT_FTM_RANK,PCT_FTA_RANK,PCT_OREB_RANK,PCT_DREB_RANK,PCT_REB_RANK,PCT_AST_RANK,PCT_TOV_RANK,PCT_STL_RANK,PCT_BLK_RANK,PCT_BLKA_RANK,PCT_PF_RANK,PCT_PFD_RANK,PCT_PTS_RANK,AVAILABLE_FLAG,MIN_SEC
2024-25,1626204,Larry Nance Jr.,Larry,1610612737,ATL,Atlanta Hawks,0022400152,2024-11-03T00:00:00,ATL @ NOP,W,25.0,0.161,0.25,0.195,0.25,0.15,0.0,0.0,0.4,0.308,0.333,0.0,0.1,0.143,0.0,0.0,0.0,0.0,0.215,1,1,1,1,889,1174,537,927,567,1183,1080,1149,340,392,302,1547,873,885,678,1,1,1437,735,1,24:58
2024-25,1629726,Garrison Mathews,Garrison,1610612737,ATL,Atlanta Hawks,0022400152,2024-11-03T00:00:00,ATL @ NOP,W,20.0,0.204,0.167,0.194,0.375,0.286,0.286,0.25,0.0,0.273,0.2,0.077,0.25,0.0,0.0,0.5,0.364,0.222,0.216,1,1,1,1,1162,732,1041,935,318,494,498,578,1085,514,843,1403,1404,991,678,1748,1756,697,733,1,20:16
2024-25,1629655,Daniel Gafford,Daniel,1610612742,DAL,Dallas Mavericks,0022400153,2024-11-03T00:00:00,DAL vs. ORL,W,20.0,0.34,0.429,0.371,0.0,0.0,0.0,0.2,0.75,0.385,0.471,0.0,0.333,0.25,0.0,1.0,0.375,0.286,0.367,1,1,1,1,1177,68,70,75,1135,1613,1080,727,74,216,109,1547,1627,582,678,1988,1775,482,138,1,20:07
2024-25,1628371,Jonathan Isaac,Jonathan,1610612753,ORL,Orlando Magic,0022400153,2024-11-03T00:00:00,ORL @ DAL,L,16.0,0.167,0.143,0.176,0.0,0.235,0.333,0.333,0.5,0.214,0.278,0.25,0.0,1.0,1.0,0.0,0.429,0.25,0.158,1,1040,1040,1040,1428,1092,1190,1091,1135,729,378,363,168,799,510,556,1,1,1,1,1878,567,1132,1,15:56
2024-25,1642258,Zaccharie Risacher,Zaccharie,1610612737,ATL,Atlanta Hawks,0022400152,2024-11-03T00:00:00,ATL @ NOP,W,30.0,0.239,0.133,0.228,0.125,0.238,0.333,0.333,0.2,0.222,0.217,0.053,0.286,0.6,0.0,0.0,0.273,0.25,0.149,1,1,1,1,576,494,1272,635,983,715,378,363,739,754,779,1517,1559,104,678,1,1463,567,1201,1,29:52
2024-25,1630552,Jalen Johnson,Jalen,1610612737,ATL,Atlanta Hawks,0022400152,2024-11-03T00:00:00,ATL @ NOP,W,38.0,0.295,0.286,0.294,0.0,0.148,0.625,0.667,0.25,0.25,0.25,0.32,0.286,0.286,0.667,0.5,0.222,0.357,0.276,1,1,1,1,100,214,392,272,1135,1192,88,51,592,584,608,393,1559,541,142,1748,1237,279,423,1,37:54
2024-25,1628976,Wendell Carter Jr.,Wendell,1610612753,ORL,Orlando Magic,0022400153,2024-11-03T00:00:00,ORL @ DAL,L,9.0,0.273,0.25,0.278,0.0,0.5,1.0,1.0,0.5,0.0,0.167,0.333,0.0,0.5,0.0,0.0,0.5,1.0,0.316,1,1040,1040,1040,1714,306,537,341,1135,30,1,1,168,1719,1064,325,1,126,678,1,1925,1,275,1,8:52
2024-25,203914,Gary Harris,Gary,1610612753,ORL,Orlando Magic,0022400153,2024-11-03T00:00:00,ORL @ DAL,L,14.0,0.175,0.25,0.2,0.0,0.231,0.0,0.0,0.167,0.0,0.077,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.19,1,1040,1040,1040,1524,1029,537,859,1135,742,1080,1149,818,1719,1622,1547,1404,991,678,1,1,1437,918,1,14:19
2024-25,1631230,Dominick Barlow,Dominick,1610612737,ATL,Atlanta Hawks,0022400152,2024-11-03T00:00:00,ATL @ NOP,W,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1985,1967,1738,1925,1135,1613,1080,1149,1085,1719,1818,1547,1,991,678,1,1,1437,1787,1,2:23
2024-25,1629639,Tyler Herro,Tyler,1610612748,MIA,Miami Heat,0022400147,2024-11-02T00:00:00,MIA @ WAS,W,20.0,0.224,0.278,0.196,0.286,0.235,0.3,0.429,0.0,0.273,0.171,0.167,0.333,0.0,0.0,0.2,0.75,0.25,0.283,1,1,1,1,1199,574,444,925,508,729,478,243,1085,514,1060,916,1627,991,678,1442,2045,567,396,1,19:45
2024-25,203937,Kyle Anderson,Kyle,1610612744,GSW,Golden State Warriors,0022400144,2024-11-02T00:00:00,GSW @ HOU,W,24.0,0.186,0.286,0.27,0.333,0.308,0.0,0.0,0.0,0.15,0.115,0.222,0.111,0.333,0.333,0.0,0.0,0.067,0.191,1,1,1,1,948,907,392,377,362,406,1080,1149,1085,1149,1410,690,906,352,376,1,1,1392,913,1,24:09
2024-25,1628380,Zach Collins,Zach,1610612759,SAS,San Antonio Spurs,0022400146,2024-11-02T00:00:00,SAS vs. MIN,W,13.0,0.222,0.154,0.158,0.25,0.222,0.286,0.286,0.0,0.125,0.125,0.417,0.4,0.5,1.0,0.0,0.667,0.2,0.189,1,1,1,1,1604,583,1134,1255,567,775,498,505,1085,1274,1337,217,1812,126,1,1,2026,769,925,1,12:44
2024-25,1630231,KJ Martin,KJ,1610612755,PHI,Philadelphia 76ers,0022400142,2024-11-02T00:00:00,PHI vs. MEM,L,20.0,0.061,0.05,0.056,0.0,0.0,0.25,0.222,0.0,0.3,0.231,0.083,0.0,0.0,1.0,0.0,0.5,0.125,0.07,1,1040,1040,1040,1159,1922,1689,1879,1135,1613,557,666,1085,414,714,1370,1,991,1,1,1925,1108,1649,1,20:18
2024-25,1626162,Kelly Oubre Jr.,Kelly,1610612755,PHI,Philadelphia 76ers,0022400142,2024-11-02T00:00:00,PHI vs. MEM,L,27.0,0.242,0.294,0.294,0.444,0.37,0.0,0.0,0.25,0.176,0.19,0.0,0.0,0.286,0.333,0.0,0.417,0.0,0.28,1,1040,1040,1040,759,479,363,272,241,213,1080,1149,592,991,935,1547,1,541,376,1,1867,1437,403,1,27:16
2024-25,1630171,Isaac Okoro,Isaac,1610612739,CLE,Cleveland Cavaliers,0022400145,2024-11-02T00:00:00,CLE @ MIL,W,28.0,0.098,0.16,0.098,0.25,0.167,0.286,0.2,0.333,0.273,0.286,0.048,0.0,1.0,0.0,0.0,0.417,0.25,0.188,1,1,1,1,700,1726,1108,1718,567,1072,498,727,415,514,464,1532,1,1,678,1,1867,567,929,1,28:06
2024-25,1628970,Miles Bridges,Miles,1610612766,CHA,Charlotte Hornets,0022400141,2024-11-02T00:00:00,CHA vs. BOS,L,31.0,0.145,0.071,0.105,0.083,0.074,0.25,0.333,0.0,0.5,0.471,0.294,0.333,0.286,0.0,0.0,0.059,0.083,0.083,1,1040,1040,1040,490,1339,1603,1658,1104,1526,557,363,1085,51,109,454,1627,541,678,1,488,1315,1599,1,31:18
2024-25,201959,Taj Gibson,Taj,1610612766,CHA,Charlotte Hornets,0022400141,2024-11-02T00:00:00,CHA vs. BOS,L,4.0,0.286,0.333,0.308,0.0,0.0,0.0,0.0,0.8,0.0,0.444,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.286,1,1040,1040,1040,1885,252,200,222,1135,1613,1080,1149,67,1719,129,1547,1,991,678,1,1925,1437,379,1,4:08
2024-25,1628436,Luke Kornet,Luke,1610612738,BOS,Boston Celtics,0022400141,2024-11-02T00:00:00,BOS @ CHA,W,30.0,0.167,0.286,0.122,0.0,0.0,0.389,0.389,0.5,0.12,0.148,0.176,0.222,0.5,0.667,0.0,0.286,0.4,0.279,1,1,1,1,590,1092,392,1543,1135,1613,319,295,168,1323,1203,889,1353,126,142,1,1513,186,406,1,29:36
2024-25,1642271,Kyle Filipowski,Kyle,1610612762,UTA,Utah Jazz,0022400148,2024-11-02T00:00:00,UTA @ DEN,L,18.0,0.111,0.143,0.115,0.0,0.133,0.0,0.0,0.0,0.5,0.4,0.0,0.2,0.0,0.0,0.0,0.375,0.0,0.074,1,1040,1040,1040,1330,1629,1190,1593,1135,1263,1080,1149,1085,51,185,1547,1234,991,678,1,1775,1437,1636,1,17:43
2024-25,1627777,Georges Niang,Georges,1610612739,CLE,Cleveland Cavaliers,0022400145,2024-11-02T00:00:00,CLE @ MIL,W,21.0,0.178,0.067,0.152,0.0,0.25,0.143,0.2,0.0,0.308,0.286,0.182,0.5,0.0,1.0,0.0,0.25,0.231,0.068,1,1,1,1,1138,998,1629,1301,1135,619,857,727,1085,392,464,854,1903,991,1,1,1325,682,1656,1,20:41
2024-25,201935,James Harden,James,1610612746,LAC,LA Clippers,0022400150,2024-11-02T00:00:00,LAC vs. OKC,L,32.0,0.205,0.182,0.228,0.25,0.333,0.182,0.167,0.0,0.448,0.371,0.412,0.154,0.5,0.6,0.0,0.167,0.273,0.19,1,1040,1040,1040,414,720,954,635,567,289,752,843,1085,138,246,229,1104,126,177,1,913,526,918,1,32:26
2024-25,1631096,Chet Holmgren,Chet,1610612760,OKC,Oklahoma City Thunder,0022400150,2024-11-02T00:00:00,OKC @ LAC,W,29.0,0.209,0.12,0.167,0.111,0.174,0.3,0.333,0.5,0.619,0.609,0.25,0.5,0.143,0.5,0.0,0.0,0.167,0.145,1,1,1,1,603,687,1364,1157,1027,1049,478,363,168,28,26,556,1903,885,193,1,1,933,1225,1,29:21
2024-25,1629684,Grant Williams,Grant,1610612766,CHA,Charlotte Hornets,0022400141,2024-11-02T00:00:00,CHA vs. BOS,L,34.0,0.076,0.067,0.087,0.083,0.138,0.0,0.0,0.0,0.158,0.12,0.118,0.0,0.0,0.0,0.0,0.263,0.333,0.067,1,1040,1040,1040,345,1867,1629,1777,1104,1245,1080,1149,1085,1103,1389,1165,1,991,678,1,1449,302,1659,1,33:32
2024-25,1626171,Bobby Portis,Bobby,1610612749,MIL,Milwaukee Bucks,0022400145,2024-11-02T00:00:00,MIL vs. CLE,L,20.0,0.267,0.357,0.294,0.0,0.133,0.0,0.0,0.333,0.5,0.471,0.0,0.222,0.0,0.0,0.0,0.167,0.0,0.286,1,1040,1040,1040,1171,331,153,272,1135,1263,1080,1149,415,51,109,1547,1353,991,678,1,913,1437,379,1,20:10
2024-25,1630215,Jared Butler,Jared,1610612764,WAS,Washington Wizards,0022400147,2024-11-02T00:00:00,WAS @ MIA,L,7.0,0.263,0.286,0.214,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.25,0.0,0.0,0.0,0.333,0.278,1,1040,1040,1040,1773,357,392,746,1135,1613,149,132,1085,1719,1818,89,1903,582,678,1,1,302,414,1,6:47
2024-25,1630182,Josh Green,Josh,1610612766,CHA,Charlotte Hornets,0022400141,2024-11-02T00:00:00,CHA vs. BOS,L,21.0,0.12,0.235,0.146,0.5,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.286,0.0,0.279,1,1040,1040,1040,1113,1563,636,1342,111,531,1080,1149,1085,1719,1818,1547,1,352,678,1,1513,1437,408,1,21:13
2024-25,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022400142,2024-11-02T00:00:00,PHI vs. MEM,L,29.0,0.171,0.048,0.125,0.0,0.034,0.286,0.25,0.4,0.467,0.45,0.143,0.444,0.143,0.0,0.333,0.214,0.357,0.067,1,1040,1040,1040,614,1064,1700,1513,1135,1610,498,578,340,122,128,1029,1880,885,678,1592,1208,279,1659,1,29:17
2024-25,1642502,Malevy Leons,Malevy,1610612760,OKC,Oklahoma City Thunder,0022400150,2024-11-02T00:00:00,OKC @ LAC,W,3.0,0.143,0.0,0.25,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1,1,1,1,1933,1344,1738,466,1135,289,1080,1149,1085,1719,1818,1547,1,991,678,1,1925,1437,1787,1,3:24
2024-25,1642377,Jaylen Wells,Jaylen,1610612763,MEM,Memphis Grizzlies,0022400142,2024-11-02T00:00:00,MEM @ PHI,W,36.0,0.136,0.167,0.164,0.333,0.267,0.077,0.056,0.222,0.1,0.128,0.083,0.1,0.0,0.0,0.0,0.188,0.118,0.165,1,1,1,1,182,1407,1041,1205,362,575,1026,1135,715,1424,1332,1370,873,991,678,1,1070,1172,1093,1,36:14
2024-25,1642349,Ajay Mitchell,Ajay,1610612760,OKC,Oklahoma City Thunder,0022400150,2024-11-02T00:00:00,OKC @ LAC,W,8.0,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.667,0.0,0.0,1,1,1,1,1753,1430,1738,1925,1135,1613,1080,1149,1085,1719,1818,1547,1903,991,678,1,2026,1437,1787,1,7:34
2024-25,201143,Al Horford,Al,1610612738,BOS,Boston Celtics,0022400141,2024-11-02T00:00:00,BOS @ CHA,W,27.0,0.081,0.0,0.091,0.0,0.1,0.0,0.0,0.4,0.222,0.261,0.333,0.1,0.333,0.0,0.0,0.273,0.0,0.0,1,1,1,1,763,1837,1738,1749,1135,1414,1080,1149,340,754,588,325,873,352,678,1,1463,1437,1787,1,27:08
2024-25,1627739,Kris Dunn,Kris,1610612746,LAC,LA Clippers,0022400150,2024-11-02T00:00:00,LAC vs. OKC,L,20.0,0.22,0.286,0.216,0.5,0.385,0.5,0.5,0.25,0.188,0.2,0.364,0.222,0.2,0.0,0.0,0.429,0.333,0.324,1,1040,1040,1040,1209,608,392,736,111,172,149,132,592,945,843,293,1353,736,678,1,1878,302,248,1,19:37
2024-25,1626153,Delon Wright,Delon,1610612749,MIL,Milwaukee Bucks,0022400145,2024-11-02T00:00:00,MIL vs. CLE,L,17.0,0.049,0.0,0.033,0.0,0.091,0.0,0.0,0.0,0.067,0.05,0.0,0.125,0.0,0.0,0.0,0.167,0.0,0.0,1,1040,1040,1040,1366,1945,1738,1914,1135,1448,1080,1149,1085,1605,1757,1547,952,991,678,1,913,1437,1787,1,17:02
2024-25,1627734,Domantas Sabonis,Domantas,1610612758,SAC,Sacramento Kings,0022400143,2024-11-02T00:00:00,SAC @ TOR,L,43.0,0.156,0.135,0.123,0.0,0.031,0.304,0.286,0.583,0.448,0.488,0.526,0.2,0.083,0.0,0.0,0.333,0.3,0.163,1,1040,1040,1040,10,1221,1271,1540,1135,1612,476,505,149,138,99,78,1234,986,678,1,1628,444,1096,1,42:49
2024-25,1629628,RJ Barrett,RJ,1610612761,TOR,Toronto Raptors,0022400143,2024-11-02T00:00:00,TOR vs. SAC,W,40.0,0.327,0.313,0.347,0.231,0.3,0.4,0.407,0.222,0.28,0.265,0.3,0.2,0.1,0.0,0.333,0.056,0.368,0.32,1,1,1,1,39,115,313,120,695,441,281,262,715,500,574,437,1234,974,678,1592,480,257,259,1,39:54
2024-25,1628963,Marvin Bagley III,Marvin,1610612764,WAS,Washington Wizards,0022400147,2024-11-02T00:00:00,WAS @ MIA,L,4.0,0.091,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1040,1040,1040,1895,1763,1738,1684,1135,1613,1080,1149,1085,1017,1064,1547,1,991,678,1,1,1437,1787,1,4:03
2024-25,1629646,Charles Bassey,Charles,1610612759,SAS,San Antonio Spurs,0022400146,2024-11-02T00:00:00,SAS vs. MIN,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,2040,1967,1738,1925,1135,1613,1080,1149,1085,1719,1818,1547,1,991,678,1,1,1437,1787,1,1:19
2024-25,1641796,Pelle Larsson,Pelle,1610612748,MIA,Miami Heat,0022400147,2024-11-02T00:00:00,MIA @ WAS,W,14.0,0.158,0.176,0.133,0.167,0.222,0.0,0.0,0.0,0.077,0.059,0.222,0.5,0.5,0.0,0.0,0.5,0.0,0.163,1,1,1,1,1556,1190,1003,1451,846,775,1080,1149,1085,1560,1709,690,1903,126,678,1,1925,1437,1101,1,13:38
2024-25,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022400145,2024-11-02T00:00:00,CLE @ MIL,W,32.0,0.209,0.233,0.21,0.0,0.038,0.0,0.0,0.143,0.25,0.226,0.217,0.5,0.0,0.0,0.333,0.333,0.167,0.184,1,1,1,1,467,687,654,799,1135,1602,1080,1149,896,584,741,722,1903,991,678,1592,1628,933,951,1,31:35
2024-25,1630572,Sandro Mamukelashvili,Sandro,1610612759,SAS,San Antonio Spurs,0022400146,2024-11-02T00:00:00,SAS vs. MIN,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,2040,1967,1738,1925,1135,1613,1080,1149,1085,1,1,1547,1,991,678,1,1,1437,1787,1,1:19
2024-25,1630241,Sam Merrill,Sam,1610612739,CLE,Cleveland Cavaliers,0022400145,2024-11-02T00:00:00,CLE @ MIL,W,22.0,0.213,0.316,0.256,0.556,0.474,0.0,0.0,0.0,0.067,0.059,0.077,0.0,0.0,0.5,0.0,0.0,0.231,0.315,1,1,1,1,1058,654,308,443,101,84,1080,1149,1085,1605,1709,1403,1,991,193,1,1,682,279,1,22:04
2024-25,203999,Nikola Jokić,Nikola,1610612743,DEN,Denver Nuggets,0022400148,2024-11-02T00:00:00,DEN vs. UTA,W,30.0,0.312,0.333,0.31,0.25,0.2,0.286,0.222,0.5,0.478,0.485,0.409,0.556,0.167,0.0,0.25,0.091,0.313,0.314,1,1,1,1,586,159,200,215,567,886,498,666,168,111,100,233,1989,824,678,1494,582,418,282,1,29:42
2024-25,203944,Julius Randle,Julius,1610612750,MIN,Minnesota Timberwolves,0022400146,2024-11-02T00:00:00,MIN @ SAS,L,30.0,0.299,0.296,0.278,0.0,0.136,0.556,0.429,0.25,0.235,0.238,0.222,0.375,0.333,0.0,0.667,0.333,0.364,0.313,1,1040,1040,1040,578,200,357,341,1135,1250,120,243,592,695,685,690,1785,352,678,1933,1628,262,284,1,29:50
2024-25,1629018,Gary Trent Jr.,Gary,1610612749,MIL,Milwaukee Bucks,0022400145,2024-11-02T00:00:00,MIL vs. CLE,L,34.0,0.167,0.029,0.145,0.071,0.259,0.0,0.0,0.0,0.042,0.031,0.053,0.6,0.333,0.0,0.0,0.214,0.0,0.034,1,1040,1040,1040,313,1092,1737,1353,1123,610,1080,1149,1085,1704,1808,1517,1999,352,678,1,1208,1437,1771,1,34:01
2024-25,1631217,Moussa Diabate,Moussa,1610612766,CHA,Charlotte Hornets,0022400141,2024-11-02T00:00:00,CHA vs. BOS,L,14.0,0.065,0.0,0.0,0.0,0.0,0.333,0.4,1.0,0.375,0.444,0.143,0.2,0.0,0.0,0.0,0.5,0.4,0.036,1,1040,1040,1040,1519,1914,1738,1925,1135,1613,378,263,1,227,129,1029,1234,991,678,1,1925,186,1769,1,14:28
2024-25,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0022400148,2024-11-02T00:00:00,DEN vs. UTA,W,26.0,0.141,0.179,0.18,0.167,0.15,0.0,0.0,0.286,0.19,0.214,0.238,0.0,0.0,0.0,0.5,0.286,0.0,0.16,1,1,1,1,817,1382,992,1062,846,1183,1080,1149,555,926,794,637,1,991,678,1748,1513,1437,1112,1,26:16
2024-25,1641744,Zach Edey,Zach,1610612763,MEM,Memphis Grizzlies,0022400142,2024-11-02T00:00:00,MEM @ PHI,W,22.0,0.204,0.2,0.189,0.0,0.0,0.182,0.154,0.714,0.238,0.357,0.071,0.3,0.2,0.5,0.5,0.25,0.182,0.185,1,1,1,1,1065,737,812,975,1135,1613,752,895,90,686,263,1438,1592,736,193,1748,1325,887,943,1,21:59
2024-25,1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,Golden State Warriors,0022400144,2024-11-02T00:00:00,GSW @ HOU,W,26.0,0.333,0.292,0.3,0.25,0.2,0.389,0.357,0.2,0.217,0.214,0.077,0.5,0.0,0.0,0.667,0.0,0.353,0.311,1,1,1,1,805,81,378,244,567,886,319,345,739,787,794,1403,1903,991,678,1933,1,290,293,1,26:26
2024-25,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0022400141,2024-11-02T00:00:00,BOS @ CHA,W,29.0,0.235,0.364,0.3,0.6,0.375,0.0,0.0,0.2,0.087,0.107,0.154,0.125,0.0,0.0,0.0,0.273,0.0,0.31,1,1,1,1,631,506,140,244,72,195,1080,1149,739,1521,1464,986,952,991,678,1,1463,1437,300,1,29:06
2024-25,1631106,Tari Eason,Tari,1610612745,HOU,Houston Rockets,0022400144,2024-11-02T00:00:00,HOU vs. GSW,L,35.0,0.255,0.344,0.25,0.273,0.172,0.154,0.235,0.4,0.167,0.273,0.056,0.375,0.4,0.75,0.25,0.227,0.214,0.307,1,1040,1040,1040,227,395,196,466,549,1065,841,639,340,1017,532,1510,1785,294,131,1494,1285,739,308,1,35:20
2024-25,1626168,Trey Lyles,Trey,1610612758,SAC,Sacramento Kings,0022400143,2024-11-02T00:00:00,SAC @ TOR,L,13.0,0.188,0.222,0.238,0.333,0.2,0.0,0.0,0.333,0.6,0.5,0.0,0.25,0.0,0.0,0.0,0.167,0.125,0.185,1,1040,1040,1040,1610,897,703,559,362,886,1080,1149,415,29,51,1547,1404,991,678,1,913,1108,943,1,12:33
2024-25,1630162,Anthony Edwards,Anthony,1610612750,MIN,Minnesota Timberwolves,0022400146,2024-11-02T00:00:00,MIN @ SAS,L,36.0,0.289,0.296,0.283,0.5,0.28,0.222,0.308,0.0,0.294,0.238,0.154,0.3,0.4,0.0,0.0,0.0,0.182,0.304,1,1040,1040,1040,214,239,357,319,111,527,648,480,1085,438,685,986,1592,294,678,1,1,887,313,1,35:33
2024-25,1630703,Scoot Henderson,Scoot,1610612757,POR,Portland Trail Blazers,0022400149,2024-11-02T00:00:00,POR @ PHX,L,17.0,0.267,0.333,0.262,0.5,0.231,0.0,0.0,0.0,0.167,0.125,0.2,0.5,0.0,0.0,0.333,0.0,0.0,0.304,1,1040,1040,1040,1367,331,200,410,111,742,1080,1149,1085,1017,1337,760,1903,991,678,1592,1,1437,313,1,17:01
2024-25,1627884,Derrick Jones Jr.,Derrick,1610612746,LAC,LA Clippers,0022400150,2024-11-02T00:00:00,LAC vs. OKC,L,22.0,0.208,0.067,0.225,0.0,0.263,0.0,0.0,0.167,0.111,0.125,0.0,0.25,0.0,0.0,0.5,0.5,0.0,0.045,1,1040,1040,1040,1057,701,1629,667,1135,592,1080,1149,818,1360,1337,1547,1404,991,678,1748,1925,1437,1746,1,22:05
2024-25,1630558,Davion Mitchell,Davion,1610612761,TOR,Toronto Raptors,0022400143,2024-11-02T00:00:00,TOR vs. SAC,W,37.0,0.118,0.067,0.088,0.0,0.077,0.0,0.0,0.0,0.148,0.114,0.35,0.357,0.417,0.0,0.0,0.286,0.0,0.046,1,1,1,1,138,1582,1629,1769,1135,1508,1080,1149,1085,1162,1418,317,1764,293,678,1,1513,1437,1745,1,37:05
2024-25,1630322,Lindy Waters III,Lindy,1610612744,GSW,Golden State Warriors,0022400144,2024-11-02T00:00:00,GSW @ HOU,W,17.0,0.085,0.083,0.138,0.0,0.167,0.0,0.0,0.0,0.091,0.059,0.333,0.0,0.0,0.0,0.0,0.0,0.083,0.047,1,1,1,1,1346,1808,1541,1417,1135,1072,1080,1149,1085,1484,1709,325,1,991,678,1,1,1315,1741,1,17:28
2024-25,1642267,Carlton Carrington,Carlton,1610612764,WAS,Washington Wizards,0022400147,2024-11-02T00:00:00,WAS @ MIA,L,37.0,0.101,0.061,0.13,0.0,0.217,0.0,0.0,0.0,0.16,0.125,0.444,0.0,0.444,0.0,0.5,0.167,0.063,0.048,1,1040,1040,1040,141,1699,1663,1483,1135,821,1080,1149,1085,1097,1337,175,1,275,678,1748,913,1404,1736,1,37:00
2024-25,1627752,Taurean Prince,Taurean,1610612749,MIL,Milwaukee Bucks,0022400145,2024-11-02T00:00:00,MIL vs. CLE,L,32.0,0.096,0.188,0.113,0.286,0.185,0.0,0.0,0.143,0.227,0.207,0.0,0.0,0.333,0.0,0.0,0.077,0.0,0.186,1,1040,1040,1040,462,1741,915,1610,508,992,1080,1149,896,744,833,1547,1,352,678,1,539,1437,937,1,31:40
2024-25,1630178,Tyrese Maxey,Tyrese,1610612755,PHI,Philadelphia 76ers,0022400142,2024-11-02T00:00:00,PHI vs. MEM,L,37.0,0.256,0.333,0.284,0.286,0.243,0.2,0.158,0.0,0.095,0.074,0.4,0.3,0.333,0.0,0.5,0.133,0.263,0.299,1,1040,1040,1040,118,394,200,318,508,695,694,890,1085,1470,1634,236,1592,352,678,1748,795,563,338,1,37:27
2024-25,203994,Jusuf Nurkić,Jusuf,1610612756,PHX,Phoenix Suns,0022400149,2024-11-02T00:00:00,PHX vs. POR,W,24.0,0.133,0.05,0.122,0.077,0.088,0.0,0.0,0.333,0.481,0.455,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.051,1,1,1,1,957,1430,1689,1543,1113,1475,1080,1149,415,109,121,1547,1812,991,678,1,2017,1437,1718,1,24:01
2024-25,201942,DeMar DeRozan,DeMar,1610612758,SAC,Sacramento Kings,0022400143,2024-11-02T00:00:00,SAC @ TOR,L,43.0,0.33,0.293,0.329,0.2,0.226,0.368,0.304,0.0,0.1,0.07,0.211,0.4,0.273,0.0,0.0,0.05,0.353,0.297,1,1040,1040,1040,8,108,377,165,737,772,351,490,1085,1424,1664,746,1812,579,678,1,473,290,343,1,42:53
2024-25,1631107,Nikola Jović,Nikola,1610612748,MIA,Miami Heat,0022400147,2024-11-02T00:00:00,MIA @ WAS,W,23.0,0.125,0.05,0.137,0.143,0.238,0.0,0.0,0.0,0.286,0.188,0.143,0.167,0.75,0.0,0.0,0.0,0.3,0.054,1,1,1,1,1012,1504,1689,1430,930,715,1080,1149,1085,460,948,1029,1120,71,678,1,1,444,1709,1,22:59
2024-25,1628418,Thomas Bryant,Thomas,1610612748,MIA,Miami Heat,0022400147,2024-11-02T00:00:00,MIA @ WAS,W,14.0,0.122,0.111,0.133,0.0,0.111,0.4,0.286,0.375,0.462,0.429,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.16,1,1,1,1,1543,1548,1392,1451,1135,1371,281,505,393,125,146,1547,1,991,1,1,1089,769,1112,1,13:46
2024-25,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022400144,2024-11-02T00:00:00,HOU vs. GSW,L,21.0,0.3,0.278,0.25,0.0,0.063,0.667,0.75,0.429,0.438,0.435,0.333,0.333,0.0,0.333,0.0,0.214,0.625,0.292,1,1040,1040,1040,1140,184,444,466,1135,1551,55,37,320,148,142,325,1627,991,376,1,1208,34,362,1,20:38
