,PERSON_ID,PLAYER_LAST_NAME,PLAYER_FIRST_NAME,PLAYER_SLUG,TEAM_ID,TEAM_SLUG,IS_DEFUNCT,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,ROSTER_STATUS,PTS,REB,AST,STATS_TIMEFRAME,FROM_YEAR,TO_YEAR
3494,77841,Peterson,Ed,ed-peterson,1610612755,sixers,False,Philadelphia,76ers,PHI,20.0,C,81.0,220.0,Cornell,USA,1948.0,,,,7.0,5.4,0.9,Career,1949,1950
3495,77842,Peterson,Mel,mel-peterson,1610612764,wizards,False,Washington,Wizards,WAS,16.0,G,76.0,185.0,Wheaton,USA,1960.0,11.0,78.0,,1.0,0.5,0.0,Career,1963,1963
3496,2050,Peterson,Morris,morris-peterson,1610612761,raptors,False,Toronto,Raptors,TOR,24.0,G,79.0,220.0,Michigan State,USA,2000.0,1.0,21.0,,10.7,3.5,1.5,Career,2000,2010
3497,77844,Petrie,Geoff,geoff-petrie,1610612757,blazers,False,Portland,Trail Blazers,POR,45.0,G,76.0,190.0,Princeton,USA,1970.0,1.0,8.0,,21.8,2.8,4.6,Career,1970,1975
3498,101130,Petro,Johan,johan-petro,1610612760,thunder,False,Oklahoma City,Thunder,OKC,10.0,C,84.0,247.0,Pau Orthez,France,2005.0,1.0,25.0,,4.7,3.9,0.5,Career,2005,2012
3499,77845,Petrovic,Drazen,drazen-petrovic,1610612751,nets,False,Brooklyn,Nets,BKN,3.0,G,77.0,195.0,Real Madrid,Croatia,1986.0,3.0,60.0,,15.4,2.3,2.4,Career,1989,1992
3500,1630196,Petrusev,Filip,filip-petrusev,1610612758,kings,False,Sacramento,Kings,SAC,33.0,C,83.0,225.0,Gonzaga,Serbia,2021.0,2.0,50.0,,1.0,0.3,0.0,Career,2023,2023
3501,77846,Petruska,Richard,richard-petruska,1610612745,rockets,False,Houston,Rockets,HOU,3.0,C,82.0,260.0,UCLA,USA,1993.0,2.0,46.0,,2.4,1.4,0.0,Career,1993,1993
3502,77847,Pettit,Bob,bob-pettit,1610612737,hawks,False,Atlanta,Hawks,ATL,9.0,F,81.0,205.0,Louisiana State,USA,1954.0,1.0,2.0,,26.4,16.2,3.0,Career,1954,1964
3503,77848,Phegley,Roger,roger-phegley,1610612759,spurs,False,San Antonio,Spurs,SAS,21.0,G,78.0,205.0,Bradley,USA,1978.0,1.0,14.0,,8.7,2.0,1.4,Career,1978,1983
3504,77850,Phelan,Jack,jack-phelan,1610610033,,True,Sheboygan,Redskins,SHE,,,,,DePaul,USA,,,,,4.1,,1.0,Career,1949,1949
3505,77849,Phelan,Jim,jim-phelan,1610612744,warriors,False,Golden State,Warriors,GSW,,G,73.0,175.0,La Salle,USA,1951.0,8.0,77.0,,0.8,1.3,0.5,Career,1953,1953
3506,74,Phelps,Derrick,derrick-phelps,1610612758,kings,False,Sacramento,Kings,SAC,5.0,F,76.0,181.0,North Carolina,USA,,,,,0.0,0.0,0.3,Career,1994,1994
3507,77852,Phelps,Mike,mike-phelps,1610612760,thunder,False,Oklahoma City,Thunder,OKC,14.0,G,76.0,180.0,Alcorn State,USA,1985.0,7.0,144.0,,3.6,1.1,1.0,Career,1985,1987
3508,77853,Phillip,Andy,andy-phillip,1610612765,pistons,False,Detroit,Pistons,DET,17.0,G,75.0,195.0,Illinois,USA,1947.0,,,,9.1,4.4,5.4,Career,1947,1957
3509,1629341,Phillip,Tarik,tarik-phillip,1610612764,wizards,False,Washington,Wizards,WAS,22.0,G,75.0,195.0,West Virginia,USA,,,,,,,,Career,2018,2018
3510,77854,Phillips,Eddie,eddie-phillips,1610612751,nets,False,Brooklyn,Nets,BKN,51.0,F,79.0,225.0,Alabama,USA,1982.0,1.0,21.0,,3.2,1.6,0.6,Career,1982,1982
3511,77855,Phillips,Gary,gary-phillips,1610612744,warriors,False,Golden State,Warriors,GSW,7.0,G,75.0,189.0,Houston,USA,1961.0,1.0,9.0,,6.7,2.6,1.9,Career,1961,1965
3512,1641763,Phillips,Julian,julian-phillips,1610612741,bulls,False,Chicago,Bulls,CHI,15.0,F,80.0,198.0,Tennessee,USA,2023.0,2.0,35.0,True,4.8,1.5,0.5,Season,2023,2024
3513,184,Phills,Bobby,bobby-phills,1610612739,cavaliers,False,Cleveland,Cavaliers,CLE,13.0,G,77.0,226.0,Southern,USA,1991.0,2.0,45.0,,11.0,3.1,2.7,Career,1991,1999
3514,15,Piatkowski,Eric,eric-piatkowski,1610612746,clippers,False,LA,Clippers,LAC,52.0,G-F,79.0,215.0,Nebraska,USA,1994.0,1.0,15.0,,7.5,2.2,1.0,Career,1994,2007
3515,1629618,Pickett,Jalen,jalen-pickett,1610612743,nuggets,False,Denver,Nuggets,DEN,24.0,G,74.0,202.0,Penn State,USA,2023.0,2.0,32.0,True,0.0,0.0,0.0,Season,2023,2024
3516,1630691,Pickett,Jamorko,jamorko-pickett,1610612743,nuggets,False,Denver,Nuggets,DEN,24.0,F,81.0,206.0,Georgetown,USA,,,,,3.8,2.5,0.5,Career,2021,2021
3517,1718,Pierce,Paul,paul-pierce,1610612738,celtics,False,Boston,Celtics,BOS,34.0,F,79.0,235.0,Kansas,USA,1998.0,1.0,10.0,,19.7,5.6,3.5,Career,1998,2016
3518,894,Pierce,Ricky,ricky-pierce,1610612749,bucks,False,Milwaukee,Bucks,MIL,22.0,G,76.0,215.0,Rice,USA,1982.0,1.0,18.0,,14.9,2.4,1.9,Career,1982,1997
3519,77858,Pietkiewicz,Stan,stan-pietkiewicz,1610612746,clippers,False,LA,Clippers,LAC,43.0,G,77.0,200.0,Auburn,USA,1978.0,7.0,133.0,,3.9,1.0,1.8,Career,1978,1980
3520,2554,Pietrus,Mickael,mickael-pietrus,1610612744,warriors,False,Golden State,Warriors,GSW,20.0,F,78.0,215.0,Pau Orthez,France,2003.0,1.0,11.0,,8.3,3.1,0.8,Career,2003,2012
3521,77859,Pilch,John,john-pilch,1610612747,lakers,False,Los Angeles,Lakers,LAL,,F,75.0,185.0,Wyoming,USA,1950.0,2.0,,,0.6,1.0,0.2,Career,1951,1951
3522,291,Pinckney,Ed,ed-pinckney,1610612738,celtics,False,Boston,Celtics,BOS,54.0,F,81.0,240.0,Villanova,USA,1985.0,1.0,10.0,,6.8,5.0,0.9,Career,1985,1996
3523,200838,Pinkney,Kevinn,kevinn-pinkney,1610612738,celtics,False,Boston,Celtics,BOS,51.0,F,82.0,245.0,Nevada,USA,,,,,5.2,2.5,0.8,Career,2006,2006
3524,77861,Pinone,John,john-pinone,1610612737,hawks,False,Atlanta,Hawks,ATL,33.0,F,80.0,230.0,Villanova,USA,1983.0,3.0,58.0,,2.9,1.4,0.4,Career,1983,1983
3525,1629033,Pinson,Theo,theo-pinson,1610612742,mavericks,False,Dallas,Mavericks,DAL,1.0,G-F,79.0,212.0,North Carolina,USA,,,,,2.7,1.4,1.1,Career,2018,2022
3526,77862,Piontek,Dave,dave-piontek,1610612758,kings,False,Sacramento,Kings,SAC,61.0,F,78.0,230.0,Xavier,USA,1956.0,,,,7.2,4.3,1.2,Career,1956,1962
3527,77863,Piotrowski,Tom,tom-piotrowski,1610612757,blazers,False,Portland,Trail Blazers,POR,54.0,C,85.0,240.0,La Salle,USA,1983.0,3.0,62.0,,1.7,0.9,0.3,Career,1983,1983
3528,937,Pippen,Scottie,scottie-pippen,1610612741,bulls,False,Chicago,Bulls,CHI,33.0,F-G,80.0,228.0,Central Arkansas,USA,1987.0,1.0,5.0,,16.1,6.4,5.2,Career,1987,2003
3529,1630590,Pippen Jr.,Scotty,scotty-pippen-jr,1610612763,grizzlies,False,Memphis,Grizzlies,MEM,1.0,G,73.0,170.0,Vanderbilt,USA,,,,True,11.0,3.8,8.3,Season,2022,2024
3530,77864,Pittman,Charlie,charlie-pittman,1610612756,suns,False,Phoenix,Suns,PHX,32.0,F,80.0,220.0,Maryland,USA,1982.0,3.0,61.0,,4.5,3.1,0.9,Career,1982,1985
3531,202354,Pittman,Dexter,dexter-pittman,1610612748,heat,False,Miami,Heat,MIA,45.0,C,83.0,285.0,Texas,USA,2010.0,2.0,32.0,,2.3,1.8,0.2,Career,2010,2013
3532,2565,Planinic,Zoran,zoran-planinic,1610612751,nets,False,Brooklyn,Nets,BKN,10.0,G-F,79.0,200.0,Cibona,Croatia,2003.0,1.0,22.0,,3.8,1.3,1.1,Career,2003,2005
3533,202353,Pleiss,Tibor,tibor-pleiss,1610612762,jazz,False,Utah,Jazz,UTA,21.0,C,87.0,256.0,FC Barcelona,Germany,2010.0,2.0,31.0,,2.0,1.3,0.2,Career,2015,2015
3534,1627850,Plumlee,Marshall,marshall-plumlee,1610612752,knicks,False,New York,Knicks,NYK,40.0,C,84.0,250.0,Duke,USA,,,,,1.9,2.3,0.4,Career,2016,2017
3535,203486,Plumlee,Mason,mason-plumlee,1610612756,suns,False,Phoenix,Suns,PHX,22.0,F-C,82.0,254.0,Duke,USA,2013.0,1.0,22.0,True,4.3,5.0,1.0,Season,2013,2024
3536,203101,Plumlee,Miles,miles-plumlee,1610612756,suns,False,Phoenix,Suns,PHX,18.0,C,83.0,249.0,Duke,USA,2012.0,1.0,26.0,,4.9,4.5,0.5,Career,2012,2018
3537,77865,Plummer,Gary,gary-plummer,1610612744,warriors,False,Golden State,Warriors,GSW,45.0,F,81.0,215.0,Boston University,USA,1984.0,2.0,45.0,,4.2,2.4,0.5,Career,1984,1992
3538,2750,Podkolzin,Pavel,pavel-podkolzin,1610612742,mavericks,False,Dallas,Mavericks,DAL,24.0,C,89.0,260.0,Metis Varese,Russia,2004.0,1.0,21.0,,0.7,1.5,0.0,Career,2004,2005
3539,1641764,Podziemski,Brandin,brandin-podziemski,1610612744,warriors,False,Golden State,Warriors,GSW,2.0,G,76.0,205.0,Santa Clara,USA,2023.0,1.0,19.0,True,9.5,5.0,3.5,Season,2023,2024
3540,1629738,Poirier,Vincent,vincent-poirier,1610612738,celtics,False,Boston,Celtics,BOS,77.0,C-F,84.0,235.0,Baskonia,France,,,,,1.5,1.8,0.3,Career,2019,2020
3541,1630197,Pokusevski,Aleksej,aleksej-pokusevski,1610612766,hornets,False,Charlotte,Hornets,CHA,17.0,F,84.0,210.0,Olympiacos,Serbia,2020.0,1.0,17.0,,7.5,4.6,1.9,Career,2020,2023
3542,77866,Polee,Dwayne,dwayne-polee,1610612746,clippers,False,LA,Clippers,LAC,12.0,F,77.0,180.0,Pepperdine,USA,1986.0,3.0,54.0,,2.0,0.0,0.0,Career,1986,1986
3543,77867,Pollard,Jim,jim-pollard,1610612747,lakers,False,Los Angeles,Lakers,LAL,17.0,F,75.0,185.0,Stanford,USA,1947.0,,,,13.2,7.8,3.2,Career,1948,1954
3544,1513,Pollard,Scot,scot-pollard,1610612758,kings,False,Sacramento,Kings,SAC,66.0,C-F,83.0,278.0,Kansas,USA,1997.0,1.0,19.0,,4.4,4.6,0.4,Career,1997,2007
3545,77868,Polson,Ralph,ralph-polson,1610612744,warriors,False,Golden State,Warriors,GSW,15.0,F,79.0,200.0,Whitworth,USA,1952.0,1.0,5.0,,3.9,4.3,0.5,Career,1952,1952
3546,178,Polynice,Olden,olden-polynice,1610612758,kings,False,Sacramento,Kings,SAC,0.0,C-F,84.0,250.0,Virginia,USA,1987.0,1.0,8.0,,7.8,6.7,0.7,Career,1987,2003
3547,77869,Pondexter,Cliff,cliff-pondexter,1610612741,bulls,False,Chicago,Bulls,CHI,41.0,F,81.0,233.0,Long Beach State,USA,1974.0,1.0,16.0,,3.9,3.8,1.1,Career,1975,1977
3548,202347,Pondexter,Quincy,quincy-pondexter,1610612763,grizzlies,False,Memphis,Grizzlies,MEM,3.0,F,79.0,230.0,Washington,USA,2010.0,1.0,26.0,,4.5,1.8,0.7,Career,2010,2018
3549,1629044,Ponds,Shamorie,shamorie-ponds,1610612761,raptors,False,Toronto,Raptors,TOR,11.0,G,72.0,175.0,"St. John's, N.Y.",USA,,,,,2.3,0.3,0.5,Career,2019,2019
3550,1630582,Pons,Yves,yves-pons,1610612763,grizzlies,False,Memphis,Grizzlies,MEM,5.0,F,77.0,206.0,Tennessee,France,,,,,1.1,1.0,0.1,Career,2021,2021
3551,1629673,Poole,Jordan,jordan-poole,1610612764,wizards,False,Washington,Wizards,WAS,13.0,G,76.0,194.0,Michigan,USA,2019.0,1.0,28.0,True,22.0,1.0,5.0,Season,2019,2024
3552,77870,Pope,David,david-pope,1610612758,kings,False,Sacramento,Kings,SAC,51.0,F,79.0,220.0,Norfolk State,USA,1984.0,3.0,62.0,,1.9,0.9,0.3,Career,1984,1985
3553,998,Pope,Mark,mark-pope,1610612749,bucks,False,Milwaukee,Bucks,MIL,41.0,C-F,82.0,235.0,Kentucky,USA,1996.0,2.0,52.0,,1.9,1.7,0.4,Career,1997,2004
3554,77872,Popson,Dave,dave-popson,1610612738,celtics,False,Boston,Celtics,BOS,50.0,C,82.0,220.0,North Carolina,USA,1987.0,4.0,88.0,,1.9,1.1,0.3,Career,1988,1991
3555,77873,Poquette,Ben,ben-poquette,1610612762,jazz,False,Utah,Jazz,UTA,50.0,F,81.0,235.0,Central Michigan,USA,1977.0,2.0,36.0,,6.8,5.2,1.2,Career,1977,1986
3556,2084,Porter,Chris,chris-porter,1610612744,warriors,False,Golden State,Warriors,GSW,4.0,F,79.0,218.0,Auburn,USA,2000.0,2.0,55.0,,8.6,3.7,1.2,Career,2000,2000
3557,77875,Porter,Howard,howard-porter,1610612765,pistons,False,Detroit,Pistons,DET,54.0,F,80.0,220.0,Villanova,USA,1971.0,2.0,32.0,,9.2,4.1,0.5,Career,1971,1977
3558,1629007,Porter,Jontay,jontay-porter,1610612761,raptors,False,Toronto,Raptors,TOR,4.0,C-F,83.0,240.0,Missouri,USA,,,,,3.7,2.6,1.6,Career,2019,2023
3559,77876,Porter,Kevin,kevin-porter,1610612764,wizards,False,Washington,Wizards,WAS,1.0,G,72.0,170.0,St. Francis (PA),USA,1972.0,3.0,39.0,,11.6,1.8,8.1,Career,1972,1982
3560,345,Porter,Terry,terry-porter,1610612757,blazers,False,Portland,Trail Blazers,POR,30.0,G,75.0,205.0,Wisconsin-Stevens Point,USA,1985.0,1.0,24.0,,12.2,3.0,5.6,Career,1985,2001
3561,1641854,Porter Jr.,Craig,craig-porter-jr,1610612739,cavaliers,False,Cleveland,Cavaliers,CLE,9.0,G,73.0,180.0,Wichita State,USA,,,,True,1.3,0.7,0.7,Season,2023,2024
3562,1629645,Porter Jr.,Kevin,kevin-porter-jr,1610612746,clippers,False,LA,Clippers,LAC,77.0,G-F,76.0,203.0,Southern California,USA,2019.0,1.0,30.0,True,4.3,2.0,2.0,Season,2019,2024
3563,1629008,Porter Jr.,Michael,michael-porter-jr,1610612743,nuggets,False,Denver,Nuggets,DEN,1.0,F,82.0,218.0,Missouri,USA,2018.0,1.0,14.0,True,13.3,7.8,2.3,Season,2018,2024
3564,203490,Porter Jr.,Otto,otto-porter-jr,1610612761,raptors,False,Toronto,Raptors,TOR,32.0,F,80.0,198.0,Georgetown,USA,2013.0,1.0,3.0,,10.3,4.9,1.5,Career,2013,2023
3565,1626171,Portis,Bobby,bobby-portis,1610612749,bucks,False,Milwaukee,Bucks,MIL,9.0,F,82.0,250.0,Arkansas,USA,2015.0,1.0,22.0,True,11.3,7.8,1.5,Season,2015,2024
3566,77878,Portman,Bob,bob-portman,1610612744,warriors,False,Golden State,Warriors,GSW,33.0,F,77.0,200.0,Creighton,USA,1969.0,1.0,7.0,,5.7,3.3,0.6,Career,1969,1972
3567,204001,Porziņģis,Kristaps,kristaps-porziņģis,1610612738,celtics,False,Boston,Celtics,BOS,8.0,F-C,86.0,240.0,Cajasol Sevilla,Latvia,2015.0,1.0,4.0,True,19.7,7.9,1.8,Career,2015,2024
3568,1899,Posey,James,james-posey,1610612743,nuggets,False,Denver,Nuggets,DEN,41.0,F,80.0,217.0,Xavier,USA,1999.0,1.0,18.0,,8.6,4.7,1.6,Career,1999,2010
3569,1642366,Post,Quinten,quinten-post,1610612744,warriors,False,Golden State,Warriors,GSW,21.0,C,84.0,238.0,Boston College,Netherlands,2024.0,2.0,52.0,True,,,,Career,2024,2024
3570,2068,Postell,Lavor,lavor-postell,1610612752,knicks,False,New York,Knicks,NYK,7.0,G-F,77.0,215.0,St. John's (NY),USA,2000.0,2.0,39.0,,3.2,0.7,0.2,Career,2000,2002
3571,958,Potapenko,Vitaly,vitaly-potapenko,1610612738,celtics,False,Boston,Celtics,BOS,20.0,C-F,82.0,285.0,Wright State,Ukraine,1996.0,1.0,12.0,,6.5,4.5,0.7,Career,1996,2006
3572,1630695,Potter,Micah,micah-potter,1610612762,jazz,False,Utah,Jazz,UTA,25.0,C,81.0,248.0,Wisconsin,USA,,,,True,3.4,2.6,0.4,Career,2021,2024
3573,200796,Powe,Leon,leon-powe,1610612738,celtics,False,Boston,Celtics,BOS,7.0,F,80.0,240.0,California,USA,2006.0,2.0,49.0,,6.2,3.8,0.3,Career,2006,2010
3574,203939,Powell,Dwight,dwight-powell,1610612742,mavericks,False,Dallas,Mavericks,DAL,7.0,F-C,82.0,240.0,Stanford,Canada,2014.0,2.0,45.0,True,0.7,0.3,0.0,Season,2014,2024
3575,2694,Powell,Josh,josh-powell,1610612747,lakers,False,Los Angeles,Lakers,LAL,21.0,F,81.0,240.0,North Carolina State,USA,,,,,3.9,2.9,0.5,Career,2005,2013
3576,2867,Powell,Kasib,kasib-powell,1610612748,heat,False,Miami,Heat,MIA,12.0,F,79.0,215.0,Texas Tech,USA,,,,,7.6,4.0,1.6,Career,2007,2007
3577,1629619,Powell,Myles,myles-powell,1610612755,sixers,False,Philadelphia,76ers,PHI,5.0,G,74.0,195.0,Seton Hall,USA,,,,,1.2,0.5,0.3,Career,2021,2021
3578,1626181,Powell,Norman,norman-powell,1610612746,clippers,False,LA,Clippers,LAC,24.0,G,76.0,215.0,UCLA,USA,2015.0,2.0,46.0,True,24.7,2.7,1.3,Season,2015,2024
3579,101232,Powell,Roger,roger-powell,1610612762,jazz,False,Utah,Jazz,UTA,13.0,F,78.0,220.0,Illinois,USA,,,,,0.7,1.0,0.0,Career,2006,2006
3580,1627816,Poythress,Alex,alex-poythress,1610612754,pacers,False,Indiana,Pacers,IND,22.0,F,81.0,235.0,Kentucky,USA,,,,,3.8,2.3,0.5,Career,2016,2018
3581,77879,Pressey,Paul,paul-pressey,1610612749,bucks,False,Milwaukee,Bucks,MIL,5.0,G,77.0,185.0,Tulsa,USA,1982.0,1.0,20.0,,10.6,3.9,5.1,Career,1982,1992
3582,203515,Pressey,Phil,phil-pressey,1610612738,celtics,False,Boston,Celtics,BOS,26.0,G,71.0,175.0,Missouri,USA,,,,,3.2,1.5,2.9,Career,2013,2015
3583,77880,Pressley,Dominic,dominic-pressley,1610612764,wizards,False,Washington,Wizards,WAS,12.0,G,74.0,170.0,Boston College,USA,1986.0,5.0,99.0,,1.8,1.2,2.0,Career,1988,1988
3584,77881,Pressley,Harold,harold-pressley,1610612758,kings,False,Sacramento,Kings,SAC,21.0,F,79.0,210.0,Villanova,USA,1986.0,1.0,17.0,,9.0,4.5,2.1,Career,1986,1989
3585,1630554,Preston,Jason,jason-preston,1610612762,jazz,False,Utah,Jazz,UTA,10.0,G,75.0,181.0,Ohio,USA,2021.0,2.0,33.0,True,2.5,1.9,2.0,Career,2021,2024
3586,201985,Price,AJ,aj-price,1610612754,pacers,False,Indiana,Pacers,IND,12.0,G,74.0,185.0,Connecticut,USA,2009.0,2.0,52.0,,5.8,1.4,2.2,Career,2009,2014
3587,85,Price,Brent,brent-price,1610612764,wizards,False,Washington,Wizards,WAS,25.0,G,73.0,185.0,Oklahoma,USA,1992.0,2.0,32.0,,5.9,1.6,3.0,Career,1992,2002
3588,77883,Price,Jim,jim-price,1610612747,lakers,False,Los Angeles,Lakers,LAL,5.0,G,75.0,195.0,Louisville,USA,1972.0,2.0,16.0,,10.0,3.1,3.7,Career,1972,1978
3589,899,Price,Mark,mark-price,1610612739,cavaliers,False,Cleveland,Cavaliers,CLE,25.0,G,72.0,180.0,Georgia Tech,USA,1986.0,2.0,25.0,,15.2,2.6,6.7,Career,1986,1997
3590,77884,Price,Mike,mike-price,1610612752,knicks,False,New York,Knicks,NYK,36.0,G,75.0,200.0,Illinois,USA,1970.0,1.0,17.0,,3.3,1.3,0.7,Career,1970,1972
3591,101179,Price,Ronnie,ronnie-price,1610612762,jazz,False,Utah,Jazz,UTA,14.0,G,74.0,190.0,Utah Valley,USA,,,,,3.7,1.2,1.8,Career,2005,2016
3592,77882,Price,Tony,tony-price,1610612746,clippers,False,LA,Clippers,LAC,34.0,G,78.0,190.0,Pennsylvania,USA,1979.0,2.0,29.0,,0.8,0.0,0.6,Career,1980,1980
3593,77886,Priddy,Bob,bob-priddy,1610610024,,True,Baltimore,Bullets,BAL,,F,75.0,190.0,New Mexico State,USA,1952.0,,,,2.3,2.3,0.4,Career,1952,1952
3594,203143,Prigioni,Pablo,pablo-prigioni,1610612752,knicks,False,New York,Knicks,NYK,9.0,G,75.0,185.0,Baskonia,Argentina,,,,,3.5,1.9,2.8,Career,2012,2015
3595,1630563,Primo,Joshua,joshua-primo,1610612746,clippers,False,LA,Clippers,LAC,11.0,G,76.0,189.0,Alabama,Canada,2021.0,1.0,12.0,,5.7,2.3,1.8,Career,2021,2023
3596,1627752,Prince,Taurean,taurean-prince,1610612749,bucks,False,Milwaukee,Bucks,MIL,12.0,F,78.0,218.0,Baylor,USA,2016.0,1.0,12.0,True,8.3,6.0,1.8,Season,2016,2024
3597,2419,Prince,Tayshaun,tayshaun-prince,1610612765,pistons,False,Detroit,Pistons,DET,12.0,F,81.0,212.0,Kentucky,USA,2002.0,1.0,23.0,,11.1,4.3,2.4,Career,2002,2015
3598,77887,Pritchard,John,john-pritchard,1610610037,,True,Waterloo,Hawks,WAT,,C,81.0,220.0,Drake,USA,1949.0,7.0,,,3.1,,1.1,Career,1949,1949
3599,340,Pritchard,Kevin,kevin-pritchard,1610612744,warriors,False,Golden State,Warriors,GSW,12.0,G,75.0,180.0,Kansas,USA,1990.0,2.0,34.0,,3.6,1.0,1.6,Career,1990,1995
3600,1630202,Pritchard,Payton,payton-pritchard,1610612738,celtics,False,Boston,Celtics,BOS,11.0,G,73.0,195.0,Oregon,USA,2020.0,1.0,26.0,True,16.3,3.0,2.3,Season,2020,2024
3601,1919,Profit,Laron,laron-profit,1610612764,wizards,False,Washington,Wizards,WAS,7.0,G-F,77.0,204.0,Maryland,USA,1999.0,2.0,38.0,,3.3,1.5,1.2,Career,1999,2005
3602,1641765,Prosper,Olivier-Maxence,olivier-maxence-prosper,1610612742,mavericks,False,Dallas,Mavericks,DAL,8.0,F,79.0,230.0,Marquette,Canada,2023.0,1.0,24.0,True,0.0,0.0,0.0,Season,2023,2024
3603,201172,Pruitt,Gabe,gabe-pruitt,1610612738,celtics,False,Boston,Celtics,BOS,13.0,G,76.0,170.0,Southern California,USA,2007.0,2.0,32.0,,2.0,0.8,0.8,Career,2007,2008
3604,2038,Przybilla,Joel,joel-przybilla,1610612757,blazers,False,Portland,Trail Blazers,POR,10.0,C,85.0,245.0,Minnesota,USA,2000.0,1.0,9.0,,3.9,6.2,0.4,Career,2000,2012
3605,77888,Pugh,Les,les-pugh,1610610032,,True,Providence,Steamrollers,PRO,,C,79.0,190.0,Ohio State,USA,,,,,6.1,,0.6,Career,1948,1949
3606,77889,Pugh,Roy,roy-pugh,1610612744,warriors,False,Golden State,Warriors,GSW,,,,,Southern Methodist,USA,1948.0,,,,1.4,,0.4,Career,1948,1948
3607,77890,Pullard,Anthony,anthony-pullard,1610612749,bucks,False,Milwaukee,Bucks,MIL,23.0,F,82.0,245.0,McNeese State,USA,,,,,2.1,1.0,0.3,Career,1992,1992
3608,1626643,Pullen,Jacob,jacob-pullen,1610612755,sixers,False,Philadelphia,76ers,PHI,0.0,G,73.0,200.0,Kansas State,USA,,,,,0.7,0.0,0.0,Career,2017,2017
3609,1628681,Purvis,Rodney,rodney-purvis,1610612753,magic,False,Orlando,Magic,ORL,15.0,G,76.0,205.0,Connecticut,USA,,,,,6.0,1.7,1.1,Career,2017,2017
3610,77891,Putman,Don,don-putman,1610610034,,True,St. Louis,Bombers,BOM,,G,73.0,170.0,Denver,USA,,,,,4.8,,1.3,Career,1946,1949
3611,1627751,Pöltl,Jakob,jakob-pöltl,1610612761,raptors,False,Toronto,Raptors,TOR,19.0,C,84.0,260.0,Utah,Austria,2016.0,1.0,9.0,True,12.3,11.8,2.5,Season,2016,2024
3612,1627753,Qi,Zhou,zhou-qi,1610612745,rockets,False,Houston,Rockets,HOU,9.0,F-C,85.0,210.0,Xinjiang,China,2016.0,2.0,43.0,,1.3,1.2,0.1,Career,2017,2018
3613,1627817,Quarterman,Tim,tim-quarterman,1610612757,blazers,False,Portland,Trail Blazers,POR,55.0,G,78.0,190.0,Louisiana State,USA,2016.0,,,,1.8,0.9,0.6,Career,2016,2017
3614,1630243,Queen,Trevelin,trevelin-queen,1610612753,magic,False,Orlando,Magic,ORL,12.0,G,77.0,190.0,New Mexico State,USA,,,,True,0.0,0.0,0.0,Season,2021,2024
3615,1629674,Queta,Neemias,neemias-queta,1610612738,celtics,False,Boston,Celtics,BOS,88.0,C,84.0,248.0,Utah State,Portugal,2021.0,2.0,39.0,True,4.0,2.3,0.0,Season,2021,2024
3616,77892,Quick,Bob,bob-quick,1610612765,pistons,False,Detroit,Pistons,DET,14.0,F,77.0,215.0,Xavier,USA,1968.0,2.0,18.0,,6.0,2.8,0.7,Career,1968,1971
3617,1630193,Quickley,Immanuel,immanuel-quickley,1610612761,raptors,False,Toronto,Raptors,TOR,5.0,G,74.0,190.0,Kentucky,USA,2020.0,1.0,25.0,True,13.0,2.0,4.0,Season,2020,2024
3618,200809,Quinn,Chris,chris-quinn,1610612748,heat,False,Miami,Heat,MIA,20.0,G,74.0,175.0,Notre Dame,USA,,,,,4.5,1.1,1.9,Career,2006,2012
3619,77893,Quinnett,Brian,brian-quinnett,1610612752,knicks,False,New York,Knicks,NYK,23.0,G,80.0,235.0,Washington State,USA,1989.0,2.0,50.0,,3.4,1.6,0.6,Career,1989,1991
3620,1631311,Quinones,Lester,lester-quinones,1610612755,sixers,False,Philadelphia,76ers,PHI,25.0,G,76.0,208.0,Memphis,USA,,,,True,0.0,1.0,1.0,Season,2022,2024
3621,1628397,Rabb,Ivan,ivan-rabb,1610612763,grizzlies,False,Memphis,Grizzlies,MEM,10.0,F,82.0,220.0,California,USA,2017.0,2.0,35.0,,5.7,4.3,1.0,Career,2017,2018
3622,77894,Rackley,Luke,luke-rackley,1610612739,cavaliers,False,Cleveland,Cavaliers,CLE,42.0,C,82.0,220.0,Xavier,USA,1969.0,3.0,37.0,,6.0,4.5,0.6,Career,1969,1973
3623,77895,Rader,Howie,howie-rader,1610610024,,True,Baltimore,Bullets,BAL,,G,73.0,190.0,Long Island-Brooklyn,USA,,,,,1.3,,1.1,Career,1948,1948
3624,77896,Radford,Mark,mark-radford,1610612760,thunder,False,Oklahoma City,Thunder,OKC,30.0,G,76.0,190.0,Oregon State,USA,1981.0,3.0,53.0,,3.6,0.8,1.7,Career,1981,1982
3625,77897,Radford,Wayne,wayne-radford,1610612754,pacers,False,Indiana,Pacers,IND,21.0,G,75.0,205.0,Indiana,USA,1978.0,2.0,27.0,,3.9,1.3,1.1,Career,1978,1978
3626,129,Radja,Dino,dino-radja,1610612738,celtics,False,Boston,Celtics,BOS,40.0,F,83.0,225.0,Virtus Roma,Croatia,1989.0,2.0,40.0,,16.7,8.4,1.6,Career,1993,1996
